genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,cluster,closest_mood
Jazz,Funkadelic,Maggot Brain,2t5GyUfFoZg3E8ak3i7dVP,56,0.777,0.3,621107,0.353,0.478,E,0.406,-15.588,0,0.047,134.912,3/4,0.19,,
Jazz,Snarky Puppy,Shofukan,1BWsQm7kOBjK2aSFYg5HQZ,52,0.0642,0.426,393053,0.754,0.765,E,0.701,-9.125,0,0.074,167.42,4/4,0.228,,
Jazz,Snarky Puppy,Sleeper,41fiRrzEqGo4pTVqXYrfnz,47,0.0653,0.476,411573,0.719,0.178,F,0.701,-9.451,0,0.091,149.902,3/4,0.3,,
Jazz,Animals As Leaders,Kascade,7hY2Kc7Hvu0BudOoQwu8Ez,48,0.00577,0.472,323728,0.979,0.814,F#,0.286,-4.386,0,0.181,159.969,3/4,0.25,,
Jazz,Shining,Animal,5wVrAYHsF47zYX7ezyJaNN,53,1.6e-05,0.414,212933,0.987,1.65e-06,A#,0.361,-1.691,0,0.0922,157.924,4/4,0.255,,
Jazz,Melodiesinfonie,Unterwasser Remix,5XGRf3cy81TxhBqa6Hh8pO,46,0.597,0.475,251163,0.415,0.698,D#,0.211,-11.496,0,0.0431,172.225,5/4,0.0809,,
Jazz,TesseracT,Of Matter - Proxy,6CfwYtEnSDgMxosLZ5Vbiu,46,0.00309,0.511,304787,0.809,0.249,F#,0.451,-8.618,0,0.0721,117.964,3/4,0.112,,
Jazz,KOKOROKO,Uman,3NsFeL8ecWMtkxcRfZ66U2,37,0.133,0.682,312267,0.615,0.857,G,0.308,-9.906,0,0.0658,123.026,4/4,0.0668,,
Jazz,Snarky Puppy,Semente,7xlbpkfyn00fGVuSgnbdux,42,0.144,0.586,431733,0.646,0.0484,G,0.31,-7.622,0,0.0578,110.074,4/4,0.361,,
Jazz,The Dillinger Escape Plan,Milk Lizard,4TOZ8TuZQRMEgJjNsgewg2,45,0.00038,0.405,235267,0.996,0.000165,B,0.343,-2.114,0,0.231,172.036,4/4,0.182,,
Jazz,Snarky Puppy,Binky,5kteHIFleTAF9U2LTSDYZ6,41,0.0191,0.542,578107,0.641,0.595,C#,0.692,-8.935,0,0.0522,128.643,3/4,0.374,,
Jazz,Emancipator,Daffodil Pickles,24rmZyvyS6AGL3YM8NPBn9,40,0.859,0.527,154973,0.544,0.0901,E,0.375,-8.059,0,0.345,182.014,4/4,0.405,,
Jazz,Sithu Aye,Double Helix,3v1yzsIPvmdZqOAA1CiumZ,40,0.000432,0.366,327272,0.853,0.849,B,0.288,-3.347,0,0.0492,154.159,4/4,0.289,,
Jazz,Snarky Puppy,Sing To The Moon - Live,3shGjhn9QUiV3Ir4H9NdXN,43,0.372,0.348,351387,0.412,0.000869,G,0.692,-12.555,0,0.0615,131.174,3/4,0.182,,
Jazz,DJ Premier,E.A.T.,2MvkghguBVAn8t3Rb4CLTe,40,0.00385,0.701,227499,0.812,0.000277,G#,0.34,-6.773,0,0.253,121.337,5/4,0.382,,
Jazz,Richie Ray & Bobby Cruz,Sonido Bestial,682K8AJvxcAaUWgjuQSmmN,49,0.114,0.538,598853,0.691,0.028,A#,0.62,-10.669,0,0.0784,108.242,4/4,0.265,,
Jazz,B0nds,love n hate 2011,7L3r32qd8mIeCjqMiTkDyd,2,0.288,0.462,51981,0.956,0.000309,B,0.333,-3.926,0,0.102,146.193,1/4,0.322,,
Pop,Sleeping With Sirens,"If I'm James Dean, You're Audrey Hepburn",1wFRkVclQWfMQQcaVLjmBE,61,2.1e-05,0.425,219107,0.936,0.0,G#,0.926,-5.52,0,0.0829,158.046,4/4,0.417,,
Pop,Pierce The Veil,Caraphernelia,2G8PweZBBwTpyP8vpNQJK2,61,0.0017,0.531,268480,0.984,1.13e-05,D#,0.361,-3.767,0,0.0652,107.036,4/4,0.386,,
Pop,Jack Ü,To Ü (feat. AlunaGeorge),3UgSQu6WwrXfKKDq019IHE,66,0.134,0.485,237000,0.928,2.92e-05,A#,0.217,-3.451,0,0.445,160.165,4/4,0.348,,
Pop,Marshmello,Take It Back,2D6VbgcGFSBhhZJHbVAN1Q,65,0.0172,0.591,233239,0.909,0.694,G,0.743,-4.376,0,0.0542,142.065,4/4,0.192,,
Pop,MINO,BODY,50WjJ7Haxc2ZKaRKJhYybD,62,0.0326,0.754,199393,0.803,0.0,A,0.225,-3.233,0,0.0797,140.016,4/4,0.36,,
Pop,Lana Del Rey,Money Power Glory,7Ms58r8G6Y0r1XLtpwoGxN,62,0.583,0.349,270680,0.525,0.0,G#,0.35,-6.829,0,0.0451,136.762,5/4,0.288,,
Pop,Twenty One Pilots,"Friend, Please",6gDTyTnFxpvQtkgGuNWGbE,62,0.391,0.228,252907,0.517,0.0,G,0.29,-9.167,0,0.0401,109.83,3/4,0.204,,
Pop,Fall Out Boy,Church,0OUQhRKgGSb0PPrLUuEQka,62,0.0014,0.37,211827,0.901,0.0,F#,0.25,-3.393,0,0.05,167.995,4/4,0.401,,
Pop,CLC,Hobgoblin,2JTjDYA0vfx8sp5XMTbeqU,63,0.0194,0.621,210478,0.873,0.0,B,0.488,-2.888,0,0.103,169.91,4/4,0.401,,
Pop,Dove Cameron,Ways to Be Wicked,2ziVTVizQdVNC2QhQhNGvg,60,0.0933,0.626,218005,0.98,8.71e-06,F,0.421,-4.197,0,0.147,113.048,4/4,0.361,,
Pop,Loud Luxury,Love No More - Fedde Le Grand Remix,5G31RnrWJLUmCWJTIJk8DV,47,0.00351,0.693,165952,0.857,0.0641,A,0.21,-4.376,0,0.103,126.049,4/4,0.383,,
Pop,Yellowcard,Lights And Sounds,4XOZaPYeMn9hcbpyS90NnD,61,8.48e-05,0.344,208187,0.972,0.0,B,0.293,-3.675,0,0.116,167.819,4/4,0.387,,
Pop,A Day To Remember,"Sometimes You're the Hammer, Sometimes You're the Nail",6ZjvObA6zPCLnKvI0XYdcf,55,0.00131,0.194,274034,0.978,0.0,C,0.369,-4.802,0,0.227,157.981,4/4,0.0858,,
Rock,Bring Me The Horizon,Empire (Let Them Sing),5giMf8Tgw5QUtZ4mCCiKOE,55,0.000724,0.28,225700,0.961,0.0,F,0.809,-3.184,0,0.167,193.076,4/4,0.229,,
Rock,Europe,Rock the Night,3J9NEWkd9Cx1MwSSvDySkL,60,0.0425,0.57,247307,0.931,0.0,E,0.375,-5.78,0,0.0503,105.37,4/4,0.401,,
Rock,Muse,Blockades,7pdG3g13RKtrCmKwnSDeO4,60,0.000644,0.498,230680,0.941,0.0236,G,0.34,-4.454,0,0.0878,127.044,4/4,0.236,,
Rock,Pink Floyd,Sheep,55e99bv2wlgTYtNEYHWtN1,54,0.0648,0.28,619079,0.716,0.512,A,0.512,-12.095,0,0.0986,135.409,4/4,0.0616,,
Rock,Fall Out Boy,Miss Missing You,05Z77MHLPcBA2Wd5eDSJzl,52,4.46e-05,0.556,211027,0.851,1.97e-05,F#,0.211,-2.981,0,0.0443,114.948,4/4,0.271,,
Rock,Silverstein,Smile in Your Sleep,6pa830TqTW4EQdsxVV2goe,57,0.00301,0.434,193920,0.952,1.6e-05,E,0.406,-3.177,0,0.18,184.048,4/4,0.296,,
Rock,Big & Rich,Run Away with You,0WgQTMtmw8qJievyeqfnnS,54,0.141,0.535,224960,0.803,0.0,F#,0.297,-4.116,0,0.0465,147.902,4/4,0.342,,
Rock,Elton John,Funeral For A Friend / Love Lies Bleeding - Remastered 2014,3JNgpaqUdpozbCnbPOMqPQ,50,0.0221,0.403,666572,0.764,0.17,A,0.245,-8.554,0,0.0451,138.725,4/4,0.196,,
Rock,Aerosmith,Toys In The Attic,4pj8ElgSWmmy5LT9a7jb0s,52,0.001,0.219,185133,0.928,2.43e-06,B,0.341,-9.997,0,0.0697,197.462,4/4,0.446,,
Rock,Chase Rice,This Cowboy's Hat (feat. Ned LeDoux),7rtOOCUkFF6uhNxT9ISeBL,23,0.131,0.483,304760,0.675,0.000195,F#,0.348,-5.47,0,0.0449,166.118,4/4,0.367,,
Rock,Martha Reeves & The Vandellas,Dancing In The Street,18lhlui9lpuCVjy6PGZtnP,56,0.0152,0.56,160800,0.591,0.000391,B,0.225,-9.346,0,0.042,125.99,4/4,0.282,,
Rock,Memphis May Fire,Virus,4vV7hKi3prsHYFl7Pauip1,55,0.000238,0.389,182424,0.993,0.0,E,0.211,-2.272,0,0.151,198.086,4/4,0.282,,
Rock,Thirty Seconds To Mars,Hurricane,7FLVnDMOZXKRFgRM3C4aUG,56,0.041,0.534,372133,0.747,5.74e-06,A#,0.261,-5.678,0,0.0443,124.971,4/4,0.278,,
Rock,Queen,The Prophet's Song - Remastered 2011,1Ji1gZtpgMBepbNpyiLfgv,47,0.309,0.396,500960,0.455,0.00011,D,0.347,-9.752,0,0.0468,140.366,4/4,0.197,,
Ska,The Living End,Prisoner of Society,2HY0xuuAqkGAlocHJ2Plu3,44,0.000186,0.275,229067,0.993,0.0,A,0.302,-5.474,0,0.138,148.725,4/4,0.19,,
Ska,Soda Stereo,En la Ciudad de la Furia - MTV Unplugged,2p4FOWHHd2A6TBmTkdt1G0,62,0.414,0.361,522000,0.519,0.0576,B,0.845,-10.02,0,0.0594,170.562,4/4,0.266,,
Ska,Tsunami Bomb,Take The Reigns,4NX8ruEeMguNweJv7GViUg,39,0.00188,0.499,184320,0.887,0.381,A#,0.231,-5.738,0,0.048,139.332,4/4,0.369,,
Ska,Black Flag,Black Coffee,3897s4XOWQczz0a0FOEiJy,42,0.161,0.287,295800,0.886,0.0175,B,0.347,-10.937,0,0.0691,163.245,4/4,0.279,,
Ska,Propagandhi,Dear Coach's Corner,5Gu2VpufM4JJZuvZNrcVI6,45,0.00474,0.391,291933,0.887,1.34e-06,D#,0.353,-7.035,0,0.0737,109.815,4/4,0.379,,
Ska,Authority Zero,Everyday,1GqghyEIvhVvTncgv1wcRL,37,0.0041,0.28,145133,0.997,1.38e-06,B,0.327,-2.227,0,0.224,106.327,3/4,0.248,,
Ska,Strung Out,Blueprint of the Fall,3ixUsbKRSni2P4GUXqmiSp,40,3.25e-05,0.403,185373,0.971,0.481,D,0.39,-4.32,0,0.0808,143.966,4/4,0.449,,
Ska,All,World's On Heroin,6RGDef9687S2stRSoMbpTv,40,0.0149,0.454,119427,0.978,0.0,B,0.3,-6.812,0,0.105,105.533,4/4,0.261,,
Ska,Star Fucking Hipsters,Only Sleep,7BaCocVMNomKl4gvprQfOV,32,0.0647,0.552,311533,0.904,0.587,C,0.361,-6.038,0,0.0546,136.428,4/4,0.427,,
Ska,NOFX,The Separation Of Church & Skate,6TLeWFWcnGO84nNvI0HSmA,40,0.000785,0.373,170347,0.962,1.31e-05,A,0.243,-3.21,0,0.11,138.343,4/4,0.265,,
Ska,Sublime,Falling Idols - Live At The Palace/1995,7vbrXgY8PXYPLQXGkGg3mV,31,0.00022,0.237,175920,0.925,0.712,F#,0.589,-6.232,0,0.112,112.394,4/4,0.31,,
Ska,Sublime,House Of Suffering - Live At The Palace/1995,1k3ik4HzYZqCHDJ9HMs4hf,29,0.0012,0.21,122520,0.98,0.0295,B,0.377,-5.054,0,0.181,139.841,4/4,0.329,,
Ska,Soda Stereo,Prófugos - Me Verás Volver Gira 2007,4iYD0EHN5EmCh75tsXZCoS,57,3.86e-05,0.383,349987,0.953,0.023,E,0.945,-4.902,0,0.06,126.623,4/4,0.277,,
Ska,Panteon Rococo,Pequeño Tratado de un Adiós - En Vivo,3wnYJQgekSJTh52hrEYIfr,54,0.429,0.501,484893,0.716,3.04e-05,C,0.837,-12.635,0,0.386,137.255,4/4,0.309,,
Ska,Strike Anywhere,Question The Answer,0QC8b9q7B2L9hqFCTOucRG,36,0.00797,0.371,221600,0.962,0.0,C#,0.348,-4.912,0,0.12,112.419,4/4,0.371,,
Ska,Sublime,What's Really Goin' Wrong,2c7juiCpLJ8Vj8ibRwqUEw,27,0.00867,0.424,156000,0.939,0.000531,E,0.89,-5.198,0,0.183,127.947,4/4,0.296,,
Reggaeton,Farruko,Llégale,3wKPZXhC7OfBShb9aaN5lz,50,0.0699,0.638,218747,0.626,0.0,E,0.285,-7.415,0,0.0826,144.279,4/4,0.207,,
Reggaeton,Anuel Aa,Coronamos (feat. Lito Kirino),4hl45i5exN6hgxFXPFMmbE,50,0.0858,0.779,199549,0.623,0.0596,A#,0.817,-6.765,0,0.15,141.956,4/4,0.379,,
Reggaeton,Trap Capos,Antes y Después,6IXSuBSTbM4c34951Zc8Ub,50,0.286,0.804,231133,0.727,0.0,F,0.682,-6.314,0,0.146,115.083,4/4,0.381,,
Reggaeton,Jon Z,Fili en la Mano,4smHu3y5Ec2KmuYX4H2ljV,52,0.00526,0.67,198865,0.766,0.0014,B,0.427,-7.382,0,0.058,152.975,4/4,0.431,,
Reggaeton,Nengo Flow,Todo el Mundo Mata Gente - Remix,1u1tyPvOfGsVoZnPyktWk5,46,0.173,0.613,414809,0.752,0.0,B,0.341,-5.391,0,0.308,120.101,4/4,0.401,,
Reggaeton,Jhay Cortez,Costear - Flow La Movie Remix,1ofqdpOJWGZOZWJpvVdgVr,52,0.0209,0.81,259507,0.473,0.0,F#,0.216,-8.2,0,0.237,148.997,4/4,0.36,,
Reggaeton,Noriel,Desobediente (feat. Alexis Y Fido),7MWdzTTeGQF7xsXB25DIjS,48,0.445,0.816,248240,0.614,0.0,C,0.386,-4.699,0,0.0497,118.074,4/4,0.336,,
Reggaeton,Plan B,El Amor No Existe,1AdkruGzzAR3xOC33YO9TO,38,0.0247,0.789,237613,0.693,0.0,F,0.226,-5.679,0,0.079,115.002,4/4,0.423,,
Reggaeton,El Alfa,Como Yo Me Muevo,4apCtWKV39QyY7HUM6CTjY,47,0.0446,0.851,213573,0.763,0.0239,A#,0.529,-7.294,0,0.0598,125.01,4/4,0.434,,
Reggaeton,Jory Boy,"Oh Na Na (feat. Darell, Tali & Lito Kirino)",1qEXNL4shiLmCHLCqseyUw,41,0.333,0.711,373480,0.777,1.79e-05,G#,0.72,-4.022,0,0.154,119.725,4/4,0.35,,
Reggaeton,Juhn,"Mercancia (feat. Lyan, Noriel & Miky Woodz)",1hG066qAoHnaZYgj2lSxXh,41,0.0839,0.693,266667,0.724,0.0,A#,0.401,-4.242,0,0.0678,149.933,4/4,0.278,,
Reggaeton,Jon Z,Tiros Pal Diablo,3xmF2ahher9chcfuZnXsAH,45,0.22,0.892,182813,0.682,2.67e-06,E,0.318,-4.355,0,0.198,128.025,4/4,0.276,,
Reggaeton,Eladio Carrion,Ave Maria,2WTlDPEALl7cVlEVyXbxCb,54,0.0514,0.719,241875,0.633,0.0,E,0.273,-4.676,0,0.171,127.88,4/4,0.433,,
Reggaeton,Almighty,Que Paso,36PKHe1gAwIkyPTZQqwG1r,43,0.108,0.747,263801,0.599,0.0,F#,0.332,-6.081,0,0.127,126.149,4/4,0.17,,
Reggaeton,Darell,Joderme Pa Hacerme (feat. Ñengo Flow),7hMtgv4pWp5pRxsp0S4WUr,43,0.141,0.798,210560,0.644,0.0,F#,0.281,-6.088,0,0.236,139.024,4/4,0.281,,
Reggaeton,Noriel,"La Llamada (Remix) [feat. Brytiago, Bryant Myers, Darkiel & Almighty]",1MlskGK4ubv2Nx1TzFMx1n,49,0.411,0.727,368467,0.629,0.0,G#,0.224,-6.02,0,0.21,106.069,4/4,0.312,,
Reggaeton,De La Ghetto,Me extrañas,3UNkGcKROSE8VSiFjyH8Sz,44,0.28,0.812,209267,0.649,0.0,E,0.23,-4.584,0,0.0583,129.967,4/4,0.217,,
Reggaeton,Oken,Una y Otra Vez,2Zs6lbFE0OTXuKkW7gmcjw,42,0.397,0.767,258813,0.673,0.0,C,0.28,-4.662,0,0.0666,115.017,4/4,0.332,,
Reggaeton,Lary Over,A Ella le Encanta,0BRFazGfsTotFJcTKoJgVV,48,0.478,0.647,252287,0.75,1.02e-06,C#,0.328,-3.872,0,0.0675,120.152,4/4,0.236,,
Reggaeton,Tego Calderon,Quitarte To,4qdTz2IkDplyEwmOSfl4H1,42,0.12,0.814,210507,0.596,0.0,E,0.707,-7.842,0,0.242,108.016,4/4,0.446,,
Reggaeton,Trap Capos,Fanático del Full,080vwl7XrxRiOVym9sGO7R,43,0.255,0.777,272093,0.656,0.0,B,0.256,-6.084,0,0.287,132.001,4/4,0.232,,
Reggaeton,Jon Z,Narcotrap,2wOMjb2Edv1HmkVtERnjDB,45,0.293,0.913,243089,0.515,8.79e-05,C,0.608,-7.222,0,0.0829,126.995,4/4,0.183,,
Reggaeton,J Balvin,Mi Gente - MOSKA Remix,5BtR7JDzmIRrrGsX768E8u,40,0.000354,0.719,288400,0.916,0.011,B,0.359,-2.824,0,0.0855,125.048,4/4,0.125,,
Reggaeton,Nio Garcia,El Azote,5ebLWGfqYTWo5oJUspKrGO,42,0.156,0.857,246281,0.673,0.0,A,0.358,-4.166,0,0.0746,140.119,4/4,0.231,,
Reggaeton,Natti Natasha,Pain Killer (feat. Chika),5X7AFA7B9RVg0IrqARIrWW,43,0.000617,0.726,189833,0.815,0.0,F,0.256,-5.779,0,0.0459,124.905,4/4,0.425,,
Reggaeton,Gigolo Y La Exce,Griselda - Remix,0PRNolAzQfYUfYAsx1u8SK,42,0.0842,0.815,223327,0.555,0.0,D#,0.35,-4.664,0,0.061,129.923,3/4,0.38,,
Reggaeton,Kendo Kaponi,Pacto de Muerte,0IAglLzlngGW61tF9mGxVH,45,0.308,0.674,454609,0.775,0.0,B,0.308,-3.986,0,0.245,150.888,4/4,0.404,,
Reggaeton,Jon Z,Si No Hay Mañana,2vSfpEvqxlJVQAjAzpsZAw,44,0.698,0.735,209143,0.745,0.000116,F,0.255,-2.669,0,0.062,139.969,4/4,0.363,,
Reggaeton,Cosculluela,Me Tienen Odio,3V5pnsG1zpCU5p9t07SVfu,41,0.0967,0.763,166667,0.69,0.0,E,0.316,-5.518,0,0.223,122.036,4/4,0.317,,
Reggaeton,Jory Boy,Indomable,0nJkd7eWtsKCfN6JigU7Ji,41,0.188,0.824,260307,0.689,0.0,G#,0.217,-3.747,0,0.147,129.959,4/4,0.298,,
Reggaeton,Almighty,Fuck The Police,6BddStfO32PpKamCHp5Acd,39,0.0302,0.86,218000,0.733,0.0,C#,0.251,-4.569,0,0.0635,119.961,4/4,0.255,,
Reggaeton,Feid,Lluvia,37HFuFhMRmgJT4FMGkMZCo,35,0.262,0.818,177720,0.54,1.74e-06,F,0.249,-7.878,0,0.0987,124.032,4/4,0.354,,
Reggaeton,Nio Garcia,Soy Yo - Remix,5IQ3yO2czPIyOEKQtc7Pn8,40,0.25,0.744,353025,0.717,0.0,C,0.386,-5.209,0,0.177,129.978,4/4,0.324,,
Reggaeton,Benny Benni,"Jodedor (Remix) [feat. Farruko, Almighty, Gotay El Autentiko, D Ozi, Anuel Aa, Juanka & Delirious]",4G8VoOv0qhZP9rnmMjdOsD,40,0.0162,0.657,471289,0.632,5.45e-06,D#,0.237,-8.156,0,0.28,171.93,4/4,0.398,,
Reggaeton,Dayme y El High,"Te Contaron (feat. Gaviria, Brytiago & Alexio)",3GfmWr7aUjdzMZ5nrjgj1B,38,0.308,0.83,271593,0.537,0.0,B,0.218,-8.261,0,0.387,118.078,4/4,0.302,,
Reggaeton,Lary Over,Desnúdate,62YnmBJnqmpNF64ahypTTl,43,0.06,0.561,293822,0.646,1.46e-05,F,0.228,-5.721,0,0.0902,124.758,4/4,0.175,,
Reggaeton,Super Yei,Hola Bebe,77upbrZ5rseVFdC4y7eQ0F,45,0.536,0.705,221293,0.69,0.00414,G#,0.382,-3.777,0,0.158,179.996,4/4,0.32,,
Reggaeton,El Alfa,Seguidilla,6QiDU3ObcnH9xlHXj9ZoVM,38,0.0178,0.578,191240,0.961,0.201,F#,0.364,-1.105,0,0.0841,150.722,5/4,0.303,,
Reggaeton,Cosculluela,Yo No Se Bailar,0yP7rrcH9iRjwaDz4Ut0UY,41,0.021,0.806,199055,0.698,0.0,F#,0.332,-4.883,0,0.0709,113.006,4/4,0.427,,
Reggaeton,Neutro Shorty,1 Million,3RPeeI6tcMxugt9qodv1uT,43,0.615,0.791,203786,0.536,0.0,A#,0.281,-11.0,0,0.133,139.941,4/4,0.273,,
Reggaeton,Kelmitt,Mi Favorita - Remix,2F3w1zOmUK7svvkWfy8Ti6,38,0.361,0.417,376142,0.711,0.0,E,0.275,-5.553,0,0.245,179.919,3/4,0.174,,
Reggaeton,Casper Magico,Quien Esta Mal,33DzV2G37uqHBuhAb5d3if,41,0.587,0.658,218182,0.801,2.09e-06,G#,0.279,-3.018,0,0.0524,132.051,4/4,0.285,,
Reggaeton,Rauw Alejandro,No Me Siento Igual,5jxohPNmCYUuITDEowtd59,35,0.0311,0.678,267886,0.629,0.0,E,0.23,-8.755,0,0.0739,144.823,4/4,0.292,,
Reggaeton,Ñejo,Activo,6ElsTZiRX4OerzRwvGeS1D,36,0.164,0.826,265317,0.658,1.97e-06,A#,0.245,-6.726,0,0.22,135.055,4/4,0.33,,
Reggaeton,Tempo,Trap Mix,6Sl4N55Re0mUdOXuxeGhwZ,33,0.306,0.542,535211,0.718,0.0,G,0.433,-6.8,0,0.263,132.065,4/4,0.207,,
Reggaeton,Farruko,Yeah Baby,6nqTGahONqp6GTr26LqXjE,37,0.0588,0.799,253800,0.651,0.0,F,0.289,-3.417,0,0.0549,128.1,4/4,0.279,,
Reggaeton,Darell,Nacimos Pa Morir,6OAks1RZwAaNvCRnb4NiyN,37,0.683,0.681,205440,0.676,0.0,C#,0.26,-5.966,0,0.216,128.173,4/4,0.386,,
Reggaeton,Fuego,Un Flow Asi,7gRZ1iD6iEMfGE2cQ2RVas,40,0.425,0.88,217500,0.565,0.00325,G#,0.218,-8.246,0,0.172,119.95,4/4,0.347,,
Reggaeton,Legarda,Clavos,598JVT7WAKePe0WItXMj7R,42,0.0395,0.765,206373,0.732,3.64e-06,C#,0.363,-5.149,0,0.128,173.989,4/4,0.423,,
Reggaeton,Tempo,Por Mi,5yNqVULERAM91q7mXsdOLw,37,0.268,0.825,267542,0.483,0.0,A#,0.303,-8.545,0,0.0508,127.993,4/4,0.301,,
Reggaeton,Baby Rasta,Manana Sin Ti,7dPGbQYt2rHB61aNHJ94UZ,41,0.39,0.784,264573,0.427,0.0,A,0.481,-9.391,0,0.055,123.96,4/4,0.359,,
Reggaeton,Nengo Flow,Te Extraño (feat. Kevinsito),3n5LgughelxZAJKmJ1d56u,40,0.243,0.535,216827,0.782,0.0,G#,0.277,-3.793,0,0.0525,147.095,4/4,0.389,,
Reggaeton,Gustavo Elis,Se Supone,4FKgbvsI3YNeOBKQILFLVf,38,0.235,0.736,144512,0.638,0.0,E,0.722,-7.016,0,0.073,135.999,4/4,0.446,,
Reggaeton,Neutro Shorty,Glock 26,50oF04hTxmO3QB02NbBhXu,40,0.167,0.754,229202,0.671,0.0,F,0.342,-5.467,0,0.196,140.432,4/4,0.18,,
Reggaeton,Lali,Una Na,2LqIRA261mwY69KVA7Lw6L,51,0.019,0.499,226255,0.758,7.78e-06,B,0.228,-5.689,0,0.16,125.218,5/4,0.43,,
Reggaeton,Casper Magico,FVG,19ruxXtzmKSl5gYHmgmwzK,36,0.0734,0.762,267040,0.509,0.0,C#,0.399,-10.659,0,0.3,109.962,4/4,0.401,,
Reggaeton,Darell,No Le Dices Na,2QzlsXVDomCcz2UtPj550N,34,0.15,0.74,259253,0.618,0.182,A,0.241,-5.654,0,0.0421,128.021,4/4,0.3,,
Reggaeton,Wibal Y Alex,Sentimientos de un Gangster,1tqskAxsz3qcPCEwGW9YXB,39,0.568,0.556,306973,0.762,0.0,A,0.497,-6.52,0,0.0568,160.004,5/4,0.273,,
Reggaeton,Pusho,Su Profesor,5GCWXz7CWnFJ1PN2j1TKwO,33,0.305,0.92,241000,0.447,0.0,G#,0.314,-4.708,0,0.232,132.022,4/4,0.27,,
Reggaeton,Legarda,La Verdad - (Versión Pop),7qMBe8lJqpRp63TfITJP1X,38,0.518,0.488,201000,0.795,0.0,C,0.309,-4.717,0,0.134,167.879,4/4,0.323,,
Reggaeton,Fuego,Como Kobe,25ihBcSPOKkSLgHRM21wYS,36,0.231,0.698,186360,0.586,0.000636,C,0.223,-6.506,0,0.0444,147.966,4/4,0.2,,
Reggaeton,Fuego,Obama,0NwwsbWmj3aNPzFe2e8bUJ,38,0.0907,0.696,183227,0.458,0.0819,F,0.211,-6.229,0,0.0457,167.946,4/4,0.231,,
Reggaeton,Dalex,Puesto pal' Millón,07Pvy9Yn0FAe3gru02HHd6,33,0.343,0.718,204343,0.707,0.000119,F,0.307,-6.509,0,0.164,174.972,4/4,0.358,,
Reggaeton,Kendo Kaponi,Amante a los Lios,2ZSU2cWteW37zDIoTRLS8k,33,0.479,0.577,310307,0.692,0.0,D,0.83,-5.938,0,0.373,171.735,4/4,0.318,,
Reggaeton,Nio Garcia,Durisimo (feat. Franco El Gorila),5Van0EHil69ULd2TM2Sj4a,34,0.148,0.78,214312,0.896,0.0,A,0.34,-2.876,0,0.224,139.997,4/4,0.411,,
Reggaeton,Daddy Yankee,El Más Duro,7ylHUA1H3j4g7qgIQpOoSs,39,0.379,0.564,176427,0.921,0.0,B,0.784,-4.204,0,0.246,166.069,4/4,0.43,,
Reggaeton,"Franco ""El Gorilla""",Dentro de Ti,0irlS9wlldxxki4pNrKGLc,33,0.0557,0.697,238341,0.736,4.97e-05,F,0.308,-7.53,0,0.0502,139.97,4/4,0.434,,
Reggaeton,J Balvin,"Mi Gente - F4st, Velza & Loudness Remix",34xxnsJdhrVH6cPVnxBVfa,31,0.00093,0.633,211893,0.875,0.00123,B,0.66,-4.477,0,0.0536,127.992,4/4,0.139,,
Reggaeton,Gigolo,A Tu Nombre (feat. Lito Kirino & Kapuchino),2zQniKSybaohSXdyuFazIA,32,0.0353,0.77,250440,0.654,1.88e-06,E,0.228,-6.51,0,0.144,128.084,4/4,0.194,,
Reggaeton,Luigi 21 Plus,La Promesa,31CqzENu0MDHsXy2V5bxx2,34,0.26,0.657,209320,0.757,1.14e-06,C#,0.478,-5.824,0,0.105,120.044,4/4,0.219,,
Reggaeton,Neutro Shorty,Dinero y Poder,3A2ZKg8cS8HhCML3PdJCYA,36,0.364,0.769,237034,0.722,0.0,B,0.209,-8.342,0,0.149,129.951,4/4,0.449,,
Reggaeton,Tony Dize,Mi Vida,6HXDdvcBldBdAOp8h3Mdld,22,0.298,0.531,197413,0.641,2.19e-05,C,0.359,-10.319,0,0.0613,143.922,4/4,0.381,,
Reggaeton,Ivy Queen,Se Desvive Por Ella,2NEuS9F9lnxzzF6ZMq6Lgq,27,0.356,0.479,299067,0.769,0.0,C,0.975,-5.679,0,0.0784,147.866,4/4,0.232,,
Reggaeton,Lyan,Que Se Muera el Amor,3pzZdJiVT6dv7kDh1LQu1E,29,0.4,0.779,240000,0.64,0.0,C,0.227,-5.079,0,0.0518,120.052,4/4,0.142,,
Reggaeton,Lyan,Violeta 2,4F0TxVCTMQaujJpW1MipOg,29,0.0983,0.831,470253,0.719,0.0,B,0.398,-5.915,0,0.269,127.909,4/4,0.342,,
Reggaeton,Carlitos Rossy,La Roleta,1XWWAFBLRorhu5hvcxSgFv,30,0.241,0.695,229318,0.605,0.0,C#,0.343,-5.092,0,0.108,119.92,4/4,0.127,,
Reggaeton,Brray,Mood:,2wOooFwx3m7wM2N2nXPIZt,24,0.535,0.751,231340,0.6,0.0,D,0.455,-9.623,0,0.106,130.018,4/4,0.442,,
Reggaeton,Amarion,Bad Boys,6f9WAizY1wcYyI5HTZOFH2,21,0.19,0.778,238987,0.727,0.0,C#,0.34,-6.731,0,0.0786,120.14,4/4,0.368,,
